,date,day,month,year,new_cases,deaths,country,geoId,countryterritoryCode,popData2018,cases_cumulative
6749,2020-01-03,3,1,2020,0,0,South_Korea,KR,KOR,51635256.0,0
6750,2020-01-02,2,1,2020,0,0,South_Korea,KR,KOR,51635256.0,0
6751,2020-01-01,1,1,2020,0,0,South_Korea,KR,KOR,51635256.0,0
6752,2019-12-31,31,12,2019,0,0,South_Korea,KR,KOR,51635256.0,0
6753,2020-03-31,31,3,2020,1,0,South_Sudan,SS,SSD,10975920.0,1
6754,2020-03-31,31,3,2020,6398,812,Spain,ES,ESP,46723749.0,85195
6755,2020-03-30,30,3,2020,6549,838,Spain,ES,ESP,46723749.0,78797
6756,2020-03-29,29,3,2020,8189,832,Spain,ES,ESP,46723749.0,72248
6757,2020-03-28,28,3,2020,7871,769,Spain,ES,ESP,46723749.0,64059
6758,2020-03-27,27,3,2020,8578,655,Spain,ES,ESP,46723749.0,56188
6759,2020-03-26,26,3,2020,7937,738,Spain,ES,ESP,46723749.0,47610
6760,2020-03-25,25,3,2020,6584,514,Spain,ES,ESP,46723749.0,39673
6761,2020-03-24,24,3,2020,4517,462,Spain,ES,ESP,46723749.0,33089
6762,2020-03-23,23,3,2020,3646,394,Spain,ES,ESP,46723749.0,28572
6763,2020-03-22,22,3,2020,4946,324,Spain,ES,ESP,46723749.0,24926
6764,2020-03-21,21,3,2020,2833,235,Spain,ES,ESP,46723749.0,19980
6765,2020-03-20,20,3,2020,3431,169,Spain,ES,ESP,46723749.0,17147
6766,2020-03-19,19,3,2020,2538,107,Spain,ES,ESP,46723749.0,13716
6767,2020-03-18,18,3,2020,1987,182,Spain,ES,ESP,46723749.0,11178
6768,2020-03-17,17,3,2020,1438,21,Spain,ES,ESP,46723749.0,9191
6769,2020-03-16,16,3,2020,2000,152,Spain,ES,ESP,46723749.0,7753
6770,2020-03-15,15,3,2020,1522,15,Spain,ES,ESP,46723749.0,5753
6771,2020-03-14,14,3,2020,1227,37,Spain,ES,ESP,46723749.0,4231
6772,2020-03-13,13,3,2020,864,37,Spain,ES,ESP,46723749.0,3004
6773,2020-03-12,12,3,2020,501,12,Spain,ES,ESP,46723749.0,2140
6774,2020-03-11,11,3,2020,435,7,Spain,ES,ESP,46723749.0,1639
6775,2020-03-10,10,3,2020,615,23,Spain,ES,ESP,46723749.0,1204
6776,2020-03-09,9,3,2020,159,0,Spain,ES,ESP,46723749.0,589
6777,2020-03-08,8,3,2020,56,0,Spain,ES,ESP,46723749.0,430
6778,2020-03-07,7,3,2020,113,2,Spain,ES,ESP,46723749.0,374
6779,2020-03-06,6,3,2020,61,2,Spain,ES,ESP,46723749.0,261
6780,2020-03-05,5,3,2020,49,1,Spain,ES,ESP,46723749.0,200
6781,2020-03-04,4,3,2020,37,0,Spain,ES,ESP,46723749.0,151
6782,2020-03-03,3,3,2020,31,0,Spain,ES,ESP,46723749.0,114
6783,2020-03-02,2,3,2020,17,0,Spain,ES,ESP,46723749.0,83
6784,2020-03-01,1,3,2020,32,0,Spain,ES,ESP,46723749.0,66
6785,2020-02-29,29,2,2020,9,0,Spain,ES,ESP,46723749.0,34
6786,2020-02-28,28,2,2020,13,0,Spain,ES,ESP,46723749.0,25
6787,2020-02-27,27,2,2020,5,0,Spain,ES,ESP,46723749.0,12
6788,2020-02-26,26,2,2020,4,0,Spain,ES,ESP,46723749.0,7
6789,2020-02-25,25,2,2020,1,0,Spain,ES,ESP,46723749.0,3
6790,2020-02-24,24,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6791,2020-02-23,23,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6792,2020-02-22,22,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6793,2020-02-21,21,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6794,2020-02-20,20,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6795,2020-02-19,19,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6796,2020-02-18,18,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6797,2020-02-17,17,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6798,2020-02-16,16,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6799,2020-02-15,15,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6800,2020-02-14,14,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6801,2020-02-13,13,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6802,2020-02-12,12,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6803,2020-02-11,11,2,2020,0,0,Spain,ES,ESP,46723749.0,2
6804,2020-02-10,10,2,2020,1,0,Spain,ES,ESP,46723749.0,2
6805,2020-02-09,9,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6806,2020-02-08,8,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6807,2020-02-07,7,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6808,2020-02-06,6,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6809,2020-02-05,5,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6810,2020-02-04,4,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6811,2020-02-03,3,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6812,2020-02-02,2,2,2020,0,0,Spain,ES,ESP,46723749.0,1
6813,2020-02-01,1,2,2020,1,0,Spain,ES,ESP,46723749.0,1
6814,2020-01-31,31,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6815,2020-01-30,30,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6816,2020-01-29,29,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6817,2020-01-28,28,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6818,2020-01-27,27,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6819,2020-01-26,26,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6820,2020-01-25,25,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6821,2020-01-24,24,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6822,2020-01-23,23,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6823,2020-01-22,22,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6824,2020-01-21,21,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6825,2020-01-20,20,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6826,2020-01-19,19,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6827,2020-01-18,18,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6828,2020-01-17,17,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6829,2020-01-16,16,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6830,2020-01-15,15,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6831,2020-01-14,14,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6832,2020-01-13,13,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6833,2020-01-12,12,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6834,2020-01-11,11,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6835,2020-01-10,10,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6836,2020-01-09,9,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6837,2020-01-08,8,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6838,2020-01-07,7,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6839,2020-01-06,6,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6840,2020-01-05,5,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6841,2020-01-04,4,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6842,2020-01-03,3,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6843,2020-01-02,2,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6844,2020-01-01,1,1,2020,0,0,Spain,ES,ESP,46723749.0,0
6845,2019-12-31,31,12,2019,0,0,Spain,ES,ESP,46723749.0,0
6846,2020-03-31,31,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,120
6847,2020-03-30,30,3,2020,5,0,Sri_Lanka,LK,LKA,21670000.0,120
6848,2020-03-29,29,3,2020,9,1,Sri_Lanka,LK,LKA,21670000.0,115
6849,2020-03-28,28,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,106
6850,2020-03-27,27,3,2020,4,0,Sri_Lanka,LK,LKA,21670000.0,106
6851,2020-03-26,26,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,102
6852,2020-03-25,25,3,2020,5,0,Sri_Lanka,LK,LKA,21670000.0,102
6853,2020-03-24,24,3,2020,10,0,Sri_Lanka,LK,LKA,21670000.0,97
6854,2020-03-23,23,3,2020,9,0,Sri_Lanka,LK,LKA,21670000.0,87
6855,2020-03-22,22,3,2020,12,0,Sri_Lanka,LK,LKA,21670000.0,78
6856,2020-03-21,21,3,2020,13,0,Sri_Lanka,LK,LKA,21670000.0,66
6857,2020-03-20,20,3,2020,11,0,Sri_Lanka,LK,LKA,21670000.0,53
6858,2020-03-19,19,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,42
6859,2020-03-18,18,3,2020,13,0,Sri_Lanka,LK,LKA,21670000.0,42
6860,2020-03-17,17,3,2020,10,0,Sri_Lanka,LK,LKA,21670000.0,29
6861,2020-03-16,16,3,2020,8,0,Sri_Lanka,LK,LKA,21670000.0,19
6862,2020-03-15,15,3,2020,5,0,Sri_Lanka,LK,LKA,21670000.0,11
6863,2020-03-14,14,3,2020,3,0,Sri_Lanka,LK,LKA,21670000.0,6
6864,2020-03-13,13,3,2020,1,0,Sri_Lanka,LK,LKA,21670000.0,3
6865,2020-03-12,12,3,2020,1,0,Sri_Lanka,LK,LKA,21670000.0,2
6866,2020-03-02,2,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6867,2020-03-01,1,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6868,2020-02-29,29,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6869,2020-02-28,28,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6870,2020-02-27,27,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6871,2020-02-26,26,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6872,2020-02-25,25,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6873,2020-02-24,24,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6874,2020-02-23,23,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6875,2020-02-22,22,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6876,2020-02-21,21,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6877,2020-02-20,20,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6878,2020-02-19,19,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6879,2020-02-18,18,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6880,2020-02-17,17,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6881,2020-02-16,16,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6882,2020-02-15,15,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6883,2020-02-14,14,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6884,2020-02-13,13,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6885,2020-02-12,12,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6886,2020-02-11,11,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6887,2020-02-10,10,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6888,2020-02-09,9,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6889,2020-02-08,8,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6890,2020-02-07,7,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6891,2020-02-06,6,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6892,2020-02-05,5,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6893,2020-02-04,4,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6894,2020-02-03,3,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6895,2020-02-02,2,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6896,2020-02-01,1,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6897,2020-01-31,31,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6898,2020-01-30,30,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6899,2020-01-29,29,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,1
6900,2020-01-28,28,1,2020,1,0,Sri_Lanka,LK,LKA,21670000.0,1
6901,2020-01-27,27,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6902,2020-01-26,26,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6903,2020-01-25,25,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6904,2020-01-24,24,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6905,2020-01-23,23,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6906,2020-01-22,22,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6907,2020-01-21,21,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6908,2020-01-20,20,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6909,2020-01-19,19,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6910,2020-01-18,18,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6911,2020-01-17,17,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6912,2020-01-16,16,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6913,2020-01-15,15,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6914,2020-01-14,14,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6915,2020-01-13,13,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6916,2020-01-12,12,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6917,2020-01-11,11,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6918,2020-01-10,10,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6919,2020-01-09,9,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6920,2020-01-08,8,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6921,2020-01-07,7,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6922,2020-01-06,6,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6923,2020-01-05,5,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6924,2020-01-04,4,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6925,2020-01-03,3,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6926,2020-01-02,2,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6927,2020-01-01,1,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6928,2019-12-31,31,12,2019,0,0,Sri_Lanka,LK,LKA,21670000.0,0
6929,2020-03-31,31,3,2020,1,1,Sudan,SD,SDN,41801533.0,6
6930,2020-03-30,30,3,2020,0,0,Sudan,SD,SDN,41801533.0,5
6931,2020-03-29,29,3,2020,2,0,Sudan,SD,SDN,41801533.0,5
6932,2020-03-28,28,3,2020,0,0,Sudan,SD,SDN,41801533.0,3
6933,2020-03-27,27,3,2020,0,0,Sudan,SD,SDN,41801533.0,3
6934,2020-03-26,26,3,2020,0,0,Sudan,SD,SDN,41801533.0,3
6935,2020-03-25,25,3,2020,1,0,Sudan,SD,SDN,41801533.0,3
6936,2020-03-24,24,3,2020,0,0,Sudan,SD,SDN,41801533.0,2
6937,2020-03-23,23,3,2020,0,0,Sudan,SD,SDN,41801533.0,2
6938,2020-03-22,22,3,2020,0,0,Sudan,SD,SDN,41801533.0,2
6939,2020-03-21,21,3,2020,0,0,Sudan,SD,SDN,41801533.0,2
6940,2020-03-20,20,3,2020,0,0,Sudan,SD,SDN,41801533.0,2
6941,2020-03-19,19,3,2020,1,0,Sudan,SD,SDN,41801533.0,2
6942,2020-03-18,18,3,2020,0,0,Sudan,SD,SDN,41801533.0,1
6943,2020-03-17,17,3,2020,0,0,Sudan,SD,SDN,41801533.0,1
6944,2020-03-16,16,3,2020,0,0,Sudan,SD,SDN,41801533.0,1
6945,2020-03-15,15,3,2020,0,1,Sudan,SD,SDN,41801533.0,1
6946,2020-03-14,14,3,2020,1,0,Sudan,SD,SDN,41801533.0,1
6947,2020-03-31,31,3,2020,0,0,Suriname,SR,SUR,575991.0,8
6948,2020-03-30,30,3,2020,0,0,Suriname,SR,SUR,575991.0,8
6949,2020-03-29,29,3,2020,0,0,Suriname,SR,SUR,575991.0,8
6950,2020-03-28,28,3,2020,0,0,Suriname,SR,SUR,575991.0,8
6951,2020-03-27,27,3,2020,0,0,Suriname,SR,SUR,575991.0,8
6952,2020-03-26,26,3,2020,0,0,Suriname,SR,SUR,575991.0,8
6953,2020-03-25,25,3,2020,2,0,Suriname,SR,SUR,575991.0,8
6954,2020-03-24,24,3,2020,1,0,Suriname,SR,SUR,575991.0,6
6955,2020-03-23,23,3,2020,0,0,Suriname,SR,SUR,575991.0,5
6956,2020-03-22,22,3,2020,4,0,Suriname,SR,SUR,575991.0,5
6957,2020-03-21,21,3,2020,0,0,Suriname,SR,SUR,575991.0,1
6958,2020-03-15,15,3,2020,1,0,Suriname,SR,SUR,575991.0,1
6959,2020-03-31,31,3,2020,328,36,Sweden,SE,SWE,10183175.0,4028
6960,2020-03-30,30,3,2020,253,8,Sweden,SE,SWE,10183175.0,3700
6961,2020-03-29,29,3,2020,401,10,Sweden,SE,SWE,10183175.0,3447
6962,2020-03-28,28,3,2020,240,26,Sweden,SE,SWE,10183175.0,3046
6963,2020-03-27,27,3,2020,296,24,Sweden,SE,SWE,10183175.0,2806
6964,2020-03-26,26,3,2020,238,6,Sweden,SE,SWE,10183175.0,2510
6965,2020-03-25,25,3,2020,256,11,Sweden,SE,SWE,10183175.0,2272
6966,2020-03-24,24,3,2020,110,4,Sweden,SE,SWE,10183175.0,2016
6967,2020-03-23,23,3,2020,160,1,Sweden,SE,SWE,10183175.0,1906
6968,2020-03-22,22,3,2020,123,4,Sweden,SE,SWE,10183175.0,1746
6969,2020-03-21,21,3,2020,200,6,Sweden,SE,SWE,10183175.0,1623
6970,2020-03-20,20,3,2020,122,0,Sweden,SE,SWE,10183175.0,1423
6971,2020-03-19,19,3,2020,134,2,Sweden,SE,SWE,10183175.0,1301
6972,2020-03-18,18,3,2020,46,1,Sweden,SE,SWE,10183175.0,1167
6973,2020-03-17,17,3,2020,89,4,Sweden,SE,SWE,10183175.0,1121
6974,2020-03-16,16,3,2020,108,2,Sweden,SE,SWE,10183175.0,1032
6975,2020-03-15,15,3,2020,149,0,Sweden,SE,SWE,10183175.0,924
6976,2020-03-14,14,3,2020,155,0,Sweden,SE,SWE,10183175.0,775
6977,2020-03-13,13,3,2020,158,0,Sweden,SE,SWE,10183175.0,620
6978,2020-03-12,12,3,2020,136,1,Sweden,SE,SWE,10183175.0,462
6979,2020-03-11,11,3,2020,78,0,Sweden,SE,SWE,10183175.0,326
6980,2020-03-10,10,3,2020,45,0,Sweden,SE,SWE,10183175.0,248
6981,2020-03-09,9,3,2020,42,0,Sweden,SE,SWE,10183175.0,203
6982,2020-03-08,8,3,2020,24,0,Sweden,SE,SWE,10183175.0,161
6983,2020-03-07,7,3,2020,76,0,Sweden,SE,SWE,10183175.0,137
6984,2020-03-06,6,3,2020,26,0,Sweden,SE,SWE,10183175.0,61
6985,2020-03-05,5,3,2020,11,0,Sweden,SE,SWE,10183175.0,35
6986,2020-03-04,4,3,2020,9,0,Sweden,SE,SWE,10183175.0,24
6987,2020-03-03,3,3,2020,1,0,Sweden,SE,SWE,10183175.0,15
6988,2020-03-02,2,3,2020,1,0,Sweden,SE,SWE,10183175.0,14
6989,2020-03-01,1,3,2020,1,0,Sweden,SE,SWE,10183175.0,13
6990,2020-02-29,29,2,2020,5,0,Sweden,SE,SWE,10183175.0,12
6991,2020-02-28,28,2,2020,5,0,Sweden,SE,SWE,10183175.0,7
6992,2020-02-27,27,2,2020,1,0,Sweden,SE,SWE,10183175.0,2
6993,2020-02-26,26,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
6994,2020-02-25,25,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
6995,2020-02-24,24,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
6996,2020-02-23,23,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
6997,2020-02-22,22,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
6998,2020-02-21,21,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
6999,2020-02-20,20,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7000,2020-02-19,19,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7001,2020-02-18,18,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7002,2020-02-17,17,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7003,2020-02-16,16,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7004,2020-02-15,15,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7005,2020-02-14,14,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7006,2020-02-13,13,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7007,2020-02-12,12,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7008,2020-02-11,11,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7009,2020-02-10,10,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7010,2020-02-09,9,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7011,2020-02-08,8,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7012,2020-02-07,7,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7013,2020-02-06,6,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7014,2020-02-05,5,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7015,2020-02-04,4,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7016,2020-02-03,3,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7017,2020-02-02,2,2,2020,0,0,Sweden,SE,SWE,10183175.0,1
7018,2020-02-01,1,2,2020,1,0,Sweden,SE,SWE,10183175.0,1
7019,2020-01-31,31,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7020,2020-01-30,30,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7021,2020-01-29,29,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7022,2020-01-28,28,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7023,2020-01-27,27,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7024,2020-01-26,26,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7025,2020-01-25,25,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7026,2020-01-24,24,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7027,2020-01-23,23,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7028,2020-01-22,22,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7029,2020-01-21,21,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7030,2020-01-20,20,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7031,2020-01-19,19,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7032,2020-01-18,18,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7033,2020-01-17,17,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7034,2020-01-16,16,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7035,2020-01-15,15,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7036,2020-01-14,14,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7037,2020-01-13,13,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7038,2020-01-12,12,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7039,2020-01-11,11,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7040,2020-01-10,10,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7041,2020-01-09,9,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7042,2020-01-08,8,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7043,2020-01-07,7,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7044,2020-01-06,6,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7045,2020-01-05,5,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7046,2020-01-04,4,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7047,2020-01-03,3,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7048,2020-01-02,2,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7049,2020-01-01,1,1,2020,0,0,Sweden,SE,SWE,10183175.0,0
7050,2019-12-31,31,12,2019,0,0,Sweden,SE,SWE,10183175.0,0
7051,2020-03-31,31,3,2020,1138,38,Switzerland,CH,CHE,8516543.0,15412
7052,2020-03-30,30,3,2020,1122,22,Switzerland,CH,CHE,8516543.0,14274
7053,2020-03-29,29,3,2020,1048,38,Switzerland,CH,CHE,8516543.0,13152
7054,2020-03-28,28,3,2020,1390,36,Switzerland,CH,CHE,8516543.0,12104
7055,2020-03-27,27,3,2020,1000,58,Switzerland,CH,CHE,8516543.0,10714
7056,2020-03-26,26,3,2020,925,17,Switzerland,CH,CHE,8516543.0,9714
7057,2020-03-25,25,3,2020,774,20,Switzerland,CH,CHE,8516543.0,8789
7058,2020-03-24,24,3,2020,1044,6,Switzerland,CH,CHE,8516543.0,8015
7059,2020-03-23,23,3,2020,894,4,Switzerland,CH,CHE,8516543.0,6971
7060,2020-03-22,22,3,2020,1237,13,Switzerland,CH,CHE,8516543.0,6077
7061,2020-03-21,21,3,2020,952,10,Switzerland,CH,CHE,8516543.0,4840
7062,2020-03-20,20,3,2020,878,12,Switzerland,CH,CHE,8516543.0,3888
7063,2020-03-19,19,3,2020,360,2,Switzerland,CH,CHE,8516543.0,3010
7064,2020-03-18,18,3,2020,450,5,Switzerland,CH,CHE,8516543.0,2650
7065,2020-03-17,17,3,2020,0,1,Switzerland,CH,CHE,8516543.0,2200
7066,2020-03-16,16,3,2020,841,2,Switzerland,CH,CHE,8516543.0,2200
7067,2020-03-15,15,3,2020,238,4,Switzerland,CH,CHE,8516543.0,1359
7068,2020-03-14,14,3,2020,267,3,Switzerland,CH,CHE,8516543.0,1121
7069,2020-03-13,13,3,2020,212,0,Switzerland,CH,CHE,8516543.0,854
7070,2020-03-12,12,3,2020,152,1,Switzerland,CH,CHE,8516543.0,642
7071,2020-03-11,11,3,2020,116,1,Switzerland,CH,CHE,8516543.0,490
7072,2020-03-10,10,3,2020,42,0,Switzerland,CH,CHE,8516543.0,374
7073,2020-03-09,9,3,2020,68,1,Switzerland,CH,CHE,8516543.0,332
7074,2020-03-08,8,3,2020,55,0,Switzerland,CH,CHE,8516543.0,264
7075,2020-03-07,7,3,2020,122,0,Switzerland,CH,CHE,8516543.0,209
7076,2020-03-06,6,3,2020,30,1,Switzerland,CH,CHE,8516543.0,87
7077,2020-03-05,5,3,2020,20,0,Switzerland,CH,CHE,8516543.0,57
7078,2020-03-04,4,3,2020,7,0,Switzerland,CH,CHE,8516543.0,37
7079,2020-03-03,3,3,2020,6,0,Switzerland,CH,CHE,8516543.0,30
