,date,Day,Month,Year,new_cases,Deaths,country,GeoId,cases_cumulative
5025,2020-01-12,12,1,2020,0,0,Qatar,QA,0
5026,2020-01-11,11,1,2020,0,0,Qatar,QA,0
5027,2020-01-10,10,1,2020,0,0,Qatar,QA,0
5028,2020-01-09,9,1,2020,0,0,Qatar,QA,0
5029,2020-01-08,8,1,2020,0,0,Qatar,QA,0
5030,2020-01-07,7,1,2020,0,0,Qatar,QA,0
5031,2020-01-06,6,1,2020,0,0,Qatar,QA,0
5032,2020-01-05,5,1,2020,0,0,Qatar,QA,0
5033,2020-01-04,4,1,2020,0,0,Qatar,QA,0
5034,2020-01-03,3,1,2020,0,0,Qatar,QA,0
5035,2020-01-02,2,1,2020,0,0,Qatar,QA,0
5036,2020-01-01,1,1,2020,0,0,Qatar,QA,0
5037,2019-12-31,31,12,2019,0,0,Qatar,QA,0
5038,2020-03-24,24,3,2020,143,5,Romania,RO,576
5039,2020-03-23,23,3,2020,66,2,Romania,RO,433
5040,2020-03-22,22,3,2020,59,0,Romania,RO,367
5041,2020-03-21,21,3,2020,31,0,Romania,RO,308
5042,2020-03-20,20,3,2020,17,0,Romania,RO,277
5043,2020-03-19,19,3,2020,43,0,Romania,RO,260
5044,2020-03-18,18,3,2020,33,0,Romania,RO,217
5045,2020-03-17,17,3,2020,45,0,Romania,RO,184
5046,2020-03-16,16,3,2020,26,0,Romania,RO,139
5047,2020-03-15,15,3,2020,24,0,Romania,RO,113
5048,2020-03-14,14,3,2020,25,0,Romania,RO,89
5049,2020-03-13,13,3,2020,19,0,Romania,RO,64
5050,2020-03-12,12,3,2020,20,0,Romania,RO,45
5051,2020-03-11,11,3,2020,8,0,Romania,RO,25
5052,2020-03-10,10,3,2020,2,0,Romania,RO,17
5053,2020-03-09,9,3,2020,2,0,Romania,RO,15
5054,2020-03-08,8,3,2020,6,0,Romania,RO,13
5055,2020-03-07,7,3,2020,1,0,Romania,RO,7
5056,2020-03-06,6,3,2020,2,0,Romania,RO,6
5057,2020-03-04,4,3,2020,1,0,Romania,RO,4
5058,2020-03-02,2,3,2020,0,0,Romania,RO,3
5059,2020-03-01,1,3,2020,0,0,Romania,RO,3
5060,2020-02-29,29,2,2020,2,0,Romania,RO,3
5061,2020-02-28,28,2,2020,0,0,Romania,RO,1
5062,2020-02-27,27,2,2020,1,0,Romania,RO,1
5063,2020-02-26,26,2,2020,0,0,Romania,RO,0
5064,2020-02-25,25,2,2020,0,0,Romania,RO,0
5065,2020-02-24,24,2,2020,0,0,Romania,RO,0
5066,2020-02-23,23,2,2020,0,0,Romania,RO,0
5067,2020-02-22,22,2,2020,0,0,Romania,RO,0
5068,2020-02-21,21,2,2020,0,0,Romania,RO,0
5069,2020-02-20,20,2,2020,0,0,Romania,RO,0
5070,2020-02-19,19,2,2020,0,0,Romania,RO,0
5071,2020-02-18,18,2,2020,0,0,Romania,RO,0
5072,2020-02-17,17,2,2020,0,0,Romania,RO,0
5073,2020-02-16,16,2,2020,0,0,Romania,RO,0
5074,2020-02-15,15,2,2020,0,0,Romania,RO,0
5075,2020-02-14,14,2,2020,0,0,Romania,RO,0
5076,2020-02-13,13,2,2020,0,0,Romania,RO,0
5077,2020-02-12,12,2,2020,0,0,Romania,RO,0
5078,2020-02-11,11,2,2020,0,0,Romania,RO,0
5079,2020-02-10,10,2,2020,0,0,Romania,RO,0
5080,2020-02-09,9,2,2020,0,0,Romania,RO,0
5081,2020-02-08,8,2,2020,0,0,Romania,RO,0
5082,2020-02-07,7,2,2020,0,0,Romania,RO,0
5083,2020-02-06,6,2,2020,0,0,Romania,RO,0
5084,2020-02-05,5,2,2020,0,0,Romania,RO,0
5085,2020-02-04,4,2,2020,0,0,Romania,RO,0
5086,2020-02-03,3,2,2020,0,0,Romania,RO,0
5087,2020-02-02,2,2,2020,0,0,Romania,RO,0
5088,2020-02-01,1,2,2020,0,0,Romania,RO,0
5089,2020-01-31,31,1,2020,0,0,Romania,RO,0
5090,2020-01-30,30,1,2020,0,0,Romania,RO,0
5091,2020-01-29,29,1,2020,0,0,Romania,RO,0
5092,2020-01-28,28,1,2020,0,0,Romania,RO,0
5093,2020-01-27,27,1,2020,0,0,Romania,RO,0
5094,2020-01-26,26,1,2020,0,0,Romania,RO,0
5095,2020-01-25,25,1,2020,0,0,Romania,RO,0
5096,2020-01-24,24,1,2020,0,0,Romania,RO,0
5097,2020-01-23,23,1,2020,0,0,Romania,RO,0
5098,2020-01-22,22,1,2020,0,0,Romania,RO,0
5099,2020-01-21,21,1,2020,0,0,Romania,RO,0
5100,2020-01-20,20,1,2020,0,0,Romania,RO,0
5101,2020-01-19,19,1,2020,0,0,Romania,RO,0
5102,2020-01-18,18,1,2020,0,0,Romania,RO,0
5103,2020-01-17,17,1,2020,0,0,Romania,RO,0
5104,2020-01-16,16,1,2020,0,0,Romania,RO,0
5105,2020-01-15,15,1,2020,0,0,Romania,RO,0
5106,2020-01-14,14,1,2020,0,0,Romania,RO,0
5107,2020-01-13,13,1,2020,0,0,Romania,RO,0
5108,2020-01-12,12,1,2020,0,0,Romania,RO,0
5109,2020-01-11,11,1,2020,0,0,Romania,RO,0
5110,2020-01-10,10,1,2020,0,0,Romania,RO,0
5111,2020-01-09,9,1,2020,0,0,Romania,RO,0
5112,2020-01-08,8,1,2020,0,0,Romania,RO,0
5113,2020-01-07,7,1,2020,0,0,Romania,RO,0
5114,2020-01-06,6,1,2020,0,0,Romania,RO,0
5115,2020-01-05,5,1,2020,0,0,Romania,RO,0
5116,2020-01-04,4,1,2020,0,0,Romania,RO,0
5117,2020-01-03,3,1,2020,0,0,Romania,RO,0
5118,2020-01-02,2,1,2020,0,0,Romania,RO,0
5119,2020-01-01,1,1,2020,0,0,Romania,RO,0
5120,2019-12-31,31,12,2019,0,0,Romania,RO,0
5121,2020-03-24,24,3,2020,0,0,Russia,RU,438
5122,2020-03-23,23,3,2020,132,0,Russia,RU,438
5123,2020-03-22,22,3,2020,53,0,Russia,RU,306
5124,2020-03-21,21,3,2020,54,0,Russia,RU,253
5125,2020-03-20,20,3,2020,52,0,Russia,RU,199
5126,2020-03-19,19,3,2020,33,0,Russia,RU,147
5127,2020-03-18,18,3,2020,21,0,Russia,RU,114
5128,2020-03-17,17,3,2020,30,0,Russia,RU,93
5129,2020-03-16,16,3,2020,4,0,Russia,RU,63
5130,2020-03-15,15,3,2020,14,0,Russia,RU,59
5131,2020-03-14,14,3,2020,15,0,Russia,RU,45
5132,2020-03-13,13,3,2020,5,0,Russia,RU,30
5133,2020-03-12,12,3,2020,15,0,Russia,RU,25
5134,2020-03-10,10,3,2020,0,0,Russia,RU,10
5135,2020-03-07,7,3,2020,6,0,Russia,RU,10
5136,2020-03-04,4,3,2020,1,0,Russia,RU,4
5137,2020-03-03,3,3,2020,1,0,Russia,RU,3
5138,2020-03-02,2,3,2020,0,0,Russia,RU,2
5139,2020-03-01,1,3,2020,0,0,Russia,RU,2
5140,2020-02-29,29,2,2020,0,0,Russia,RU,2
5141,2020-02-28,28,2,2020,0,0,Russia,RU,2
5142,2020-02-27,27,2,2020,0,0,Russia,RU,2
5143,2020-02-26,26,2,2020,0,0,Russia,RU,2
5144,2020-02-25,25,2,2020,0,0,Russia,RU,2
5145,2020-02-24,24,2,2020,0,0,Russia,RU,2
5146,2020-02-23,23,2,2020,0,0,Russia,RU,2
5147,2020-02-22,22,2,2020,0,0,Russia,RU,2
5148,2020-02-21,21,2,2020,0,0,Russia,RU,2
5149,2020-02-20,20,2,2020,0,0,Russia,RU,2
5150,2020-02-19,19,2,2020,0,0,Russia,RU,2
5151,2020-02-18,18,2,2020,0,0,Russia,RU,2
5152,2020-02-17,17,2,2020,0,0,Russia,RU,2
5153,2020-02-16,16,2,2020,0,0,Russia,RU,2
5154,2020-02-15,15,2,2020,0,0,Russia,RU,2
5155,2020-02-14,14,2,2020,0,0,Russia,RU,2
5156,2020-02-13,13,2,2020,0,0,Russia,RU,2
5157,2020-02-12,12,2,2020,0,0,Russia,RU,2
5158,2020-02-11,11,2,2020,0,0,Russia,RU,2
5159,2020-02-10,10,2,2020,0,0,Russia,RU,2
5160,2020-02-09,9,2,2020,0,0,Russia,RU,2
5161,2020-02-08,8,2,2020,0,0,Russia,RU,2
5162,2020-02-07,7,2,2020,0,0,Russia,RU,2
5163,2020-02-06,6,2,2020,0,0,Russia,RU,2
5164,2020-02-05,5,2,2020,0,0,Russia,RU,2
5165,2020-02-04,4,2,2020,0,0,Russia,RU,2
5166,2020-02-03,3,2,2020,0,0,Russia,RU,2
5167,2020-02-02,2,2,2020,0,0,Russia,RU,2
5168,2020-02-01,1,2,2020,2,0,Russia,RU,2
5169,2020-01-31,31,1,2020,0,0,Russia,RU,0
5170,2020-01-30,30,1,2020,0,0,Russia,RU,0
5171,2020-01-29,29,1,2020,0,0,Russia,RU,0
5172,2020-01-28,28,1,2020,0,0,Russia,RU,0
5173,2020-01-27,27,1,2020,0,0,Russia,RU,0
5174,2020-01-26,26,1,2020,0,0,Russia,RU,0
5175,2020-01-25,25,1,2020,0,0,Russia,RU,0
5176,2020-01-24,24,1,2020,0,0,Russia,RU,0
5177,2020-01-23,23,1,2020,0,0,Russia,RU,0
5178,2020-01-22,22,1,2020,0,0,Russia,RU,0
5179,2020-01-21,21,1,2020,0,0,Russia,RU,0
5180,2020-01-20,20,1,2020,0,0,Russia,RU,0
5181,2020-01-19,19,1,2020,0,0,Russia,RU,0
5182,2020-01-18,18,1,2020,0,0,Russia,RU,0
5183,2020-01-17,17,1,2020,0,0,Russia,RU,0
5184,2020-01-16,16,1,2020,0,0,Russia,RU,0
5185,2020-01-15,15,1,2020,0,0,Russia,RU,0
5186,2020-01-14,14,1,2020,0,0,Russia,RU,0
5187,2020-01-13,13,1,2020,0,0,Russia,RU,0
5188,2020-01-12,12,1,2020,0,0,Russia,RU,0
5189,2020-01-11,11,1,2020,0,0,Russia,RU,0
5190,2020-01-10,10,1,2020,0,0,Russia,RU,0
5191,2020-01-09,9,1,2020,0,0,Russia,RU,0
5192,2020-01-08,8,1,2020,0,0,Russia,RU,0
5193,2020-01-07,7,1,2020,0,0,Russia,RU,0
5194,2020-01-06,6,1,2020,0,0,Russia,RU,0
5195,2020-01-05,5,1,2020,0,0,Russia,RU,0
5196,2020-01-04,4,1,2020,0,0,Russia,RU,0
5197,2020-01-03,3,1,2020,0,0,Russia,RU,0
5198,2020-01-02,2,1,2020,0,0,Russia,RU,0
5199,2020-01-01,1,1,2020,0,0,Russia,RU,0
5200,2019-12-31,31,12,2019,0,0,Russia,RU,0
5201,2020-03-24,24,3,2020,17,0,Rwanda,RW,36
5202,2020-03-23,23,3,2020,2,0,Rwanda,RW,19
5203,2020-03-22,22,3,2020,0,0,Rwanda,RW,17
5204,2020-03-21,21,3,2020,6,0,Rwanda,RW,17
5205,2020-03-20,20,3,2020,0,0,Rwanda,RW,11
5206,2020-03-19,19,3,2020,4,0,Rwanda,RW,11
5207,2020-03-18,18,3,2020,2,0,Rwanda,RW,7
5208,2020-03-17,17,3,2020,0,0,Rwanda,RW,5
5209,2020-03-16,16,3,2020,4,0,Rwanda,RW,5
5210,2020-03-15,15,3,2020,1,0,Rwanda,RW,1
5211,2020-03-24,24,3,2020,0,0,Saint_Lucia,LC,2
5212,2020-03-23,23,3,2020,0,0,Saint_Lucia,LC,2
5213,2020-03-22,22,3,2020,0,0,Saint_Lucia,LC,2
5214,2020-03-21,21,3,2020,0,0,Saint_Lucia,LC,2
5215,2020-03-20,20,3,2020,0,0,Saint_Lucia,LC,2
5216,2020-03-19,19,3,2020,0,0,Saint_Lucia,LC,2
5217,2020-03-18,18,3,2020,0,0,Saint_Lucia,LC,2
5218,2020-03-17,17,3,2020,0,0,Saint_Lucia,LC,2
5219,2020-03-16,16,3,2020,0,0,Saint_Lucia,LC,2
5220,2020-03-15,15,3,2020,2,0,Saint_Lucia,LC,2
5221,2020-03-13,13,3,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,1
5222,2020-03-24,24,3,2020,36,0,San_Marino,SM,187
5223,2020-03-23,23,3,2020,0,0,San_Marino,SM,151
5224,2020-03-22,22,3,2020,0,6,San_Marino,SM,151
5225,2020-03-21,21,3,2020,25,0,San_Marino,SM,151
5226,2020-03-20,20,3,2020,17,0,San_Marino,SM,126
5227,2020-03-19,19,3,2020,5,3,San_Marino,SM,109
5228,2020-03-18,18,3,2020,2,2,San_Marino,SM,104
5229,2020-03-17,17,3,2020,4,2,San_Marino,SM,102
5230,2020-03-16,16,3,2020,6,2,San_Marino,SM,98
5231,2020-03-15,15,3,2020,19,0,San_Marino,SM,92
5232,2020-03-14,14,3,2020,6,0,San_Marino,SM,73
5233,2020-03-13,13,3,2020,1,2,San_Marino,SM,67
5234,2020-03-12,12,3,2020,4,1,San_Marino,SM,66
5235,2020-03-11,11,3,2020,13,0,San_Marino,SM,62
5236,2020-03-10,10,3,2020,12,1,San_Marino,SM,49
5237,2020-03-09,9,3,2020,11,0,San_Marino,SM,37
5238,2020-03-08,8,3,2020,3,0,San_Marino,SM,26
5239,2020-03-07,7,3,2020,1,0,San_Marino,SM,23
5240,2020-03-06,6,3,2020,7,0,San_Marino,SM,22
5241,2020-03-05,5,3,2020,5,0,San_Marino,SM,15
5242,2020-03-04,4,3,2020,2,0,San_Marino,SM,10
5243,2020-03-02,2,3,2020,7,1,San_Marino,SM,8
5244,2020-03-01,1,3,2020,0,0,San_Marino,SM,1
5245,2020-02-29,29,2,2020,0,0,San_Marino,SM,1
5246,2020-02-28,28,2,2020,1,0,San_Marino,SM,1
5247,2020-02-27,27,2,2020,0,0,San_Marino,SM,0
5248,2020-02-26,26,2,2020,0,0,San_Marino,SM,0
5249,2020-02-25,25,2,2020,0,0,San_Marino,SM,0
5250,2020-02-24,24,2,2020,0,0,San_Marino,SM,0
5251,2020-02-23,23,2,2020,0,0,San_Marino,SM,0
5252,2020-02-22,22,2,2020,0,0,San_Marino,SM,0
5253,2020-02-21,21,2,2020,0,0,San_Marino,SM,0
5254,2020-02-20,20,2,2020,0,0,San_Marino,SM,0
5255,2020-02-19,19,2,2020,0,0,San_Marino,SM,0
5256,2020-02-18,18,2,2020,0,0,San_Marino,SM,0
5257,2020-02-17,17,2,2020,0,0,San_Marino,SM,0
5258,2020-02-16,16,2,2020,0,0,San_Marino,SM,0
5259,2020-02-15,15,2,2020,0,0,San_Marino,SM,0
5260,2020-02-14,14,2,2020,0,0,San_Marino,SM,0
5261,2020-02-13,13,2,2020,0,0,San_Marino,SM,0
5262,2020-02-12,12,2,2020,0,0,San_Marino,SM,0
5263,2020-02-11,11,2,2020,0,0,San_Marino,SM,0
5264,2020-02-10,10,2,2020,0,0,San_Marino,SM,0
5265,2020-02-09,9,2,2020,0,0,San_Marino,SM,0
5266,2020-02-08,8,2,2020,0,0,San_Marino,SM,0
5267,2020-02-07,7,2,2020,0,0,San_Marino,SM,0
5268,2020-02-06,6,2,2020,0,0,San_Marino,SM,0
5269,2020-02-05,5,2,2020,0,0,San_Marino,SM,0
5270,2020-02-04,4,2,2020,0,0,San_Marino,SM,0
5271,2020-02-03,3,2,2020,0,0,San_Marino,SM,0
5272,2020-02-02,2,2,2020,0,0,San_Marino,SM,0
5273,2020-02-01,1,2,2020,0,0,San_Marino,SM,0
5274,2020-01-31,31,1,2020,0,0,San_Marino,SM,0
5275,2020-01-30,30,1,2020,0,0,San_Marino,SM,0
5276,2020-01-29,29,1,2020,0,0,San_Marino,SM,0
5277,2020-01-28,28,1,2020,0,0,San_Marino,SM,0
5278,2020-01-27,27,1,2020,0,0,San_Marino,SM,0
5279,2020-01-26,26,1,2020,0,0,San_Marino,SM,0
5280,2020-01-25,25,1,2020,0,0,San_Marino,SM,0
5281,2020-01-24,24,1,2020,0,0,San_Marino,SM,0
5282,2020-01-23,23,1,2020,0,0,San_Marino,SM,0
5283,2020-01-22,22,1,2020,0,0,San_Marino,SM,0
5284,2020-01-21,21,1,2020,0,0,San_Marino,SM,0
5285,2020-01-20,20,1,2020,0,0,San_Marino,SM,0
5286,2020-01-19,19,1,2020,0,0,San_Marino,SM,0
5287,2020-01-18,18,1,2020,0,0,San_Marino,SM,0
5288,2020-01-17,17,1,2020,0,0,San_Marino,SM,0
5289,2020-01-16,16,1,2020,0,0,San_Marino,SM,0
5290,2020-01-15,15,1,2020,0,0,San_Marino,SM,0
5291,2020-01-14,14,1,2020,0,0,San_Marino,SM,0
5292,2020-01-13,13,1,2020,0,0,San_Marino,SM,0
5293,2020-01-12,12,1,2020,0,0,San_Marino,SM,0
5294,2020-01-11,11,1,2020,0,0,San_Marino,SM,0
5295,2020-01-10,10,1,2020,0,0,San_Marino,SM,0
5296,2020-01-09,9,1,2020,0,0,San_Marino,SM,0
5297,2020-01-08,8,1,2020,0,0,San_Marino,SM,0
5298,2020-01-07,7,1,2020,0,0,San_Marino,SM,0
5299,2020-01-06,6,1,2020,0,0,San_Marino,SM,0
5300,2020-01-05,5,1,2020,0,0,San_Marino,SM,0
5301,2020-01-04,4,1,2020,0,0,San_Marino,SM,0
5302,2020-01-03,3,1,2020,0,0,San_Marino,SM,0
5303,2020-01-02,2,1,2020,0,0,San_Marino,SM,0
5304,2020-01-01,1,1,2020,0,0,San_Marino,SM,0
5305,2019-12-31,31,12,2019,0,0,San_Marino,SM,0
5306,2020-03-24,24,3,2020,51,0,Saudi_Arabia,SA,562
5307,2020-03-23,23,3,2020,119,0,Saudi_Arabia,SA,511
5308,2020-03-22,22,3,2020,118,0,Saudi_Arabia,SA,392
5309,2020-03-21,21,3,2020,36,0,Saudi_Arabia,SA,274
5310,2020-03-20,20,3,2020,67,0,Saudi_Arabia,SA,238
5311,2020-03-19,19,3,2020,38,0,Saudi_Arabia,SA,171
5312,2020-03-18,18,3,2020,0,0,Saudi_Arabia,SA,133
5313,2020-03-17,17,3,2020,15,0,Saudi_Arabia,SA,133
5314,2020-03-16,16,3,2020,32,0,Saudi_Arabia,SA,118
5315,2020-03-15,15,3,2020,0,0,Saudi_Arabia,SA,86
5316,2020-03-14,14,3,2020,24,0,Saudi_Arabia,SA,86
5317,2020-03-13,13,3,2020,17,0,Saudi_Arabia,SA,62
5318,2020-03-12,12,3,2020,25,0,Saudi_Arabia,SA,45
5319,2020-03-11,11,3,2020,5,0,Saudi_Arabia,SA,20
5320,2020-03-10,10,3,2020,4,0,Saudi_Arabia,SA,15
5321,2020-03-09,9,3,2020,4,0,Saudi_Arabia,SA,11
5322,2020-03-08,8,3,2020,2,0,Saudi_Arabia,SA,7
5323,2020-03-06,6,3,2020,4,0,Saudi_Arabia,SA,5
5324,2020-03-03,3,3,2020,1,0,Saudi_Arabia,SA,1
5325,2020-03-24,24,3,2020,12,0,Senegal,SN,79
5326,2020-03-23,23,3,2020,11,0,Senegal,SN,67
5327,2020-03-22,22,3,2020,9,0,Senegal,SN,56
5328,2020-03-21,21,3,2020,11,0,Senegal,SN,47
5329,2020-03-20,20,3,2020,0,0,Senegal,SN,36
5330,2020-03-19,19,3,2020,5,0,Senegal,SN,36
5331,2020-03-18,18,3,2020,4,0,Senegal,SN,31
5332,2020-03-17,17,3,2020,1,0,Senegal,SN,27
5333,2020-03-16,16,3,2020,5,0,Senegal,SN,26
5334,2020-03-15,15,3,2020,2,0,Senegal,SN,21
5335,2020-03-14,14,3,2020,13,0,Senegal,SN,19
5336,2020-03-13,13,3,2020,2,0,Senegal,SN,6
5337,2020-03-06,6,3,2020,1,0,Senegal,SN,4
5338,2020-03-05,5,3,2020,2,0,Senegal,SN,3
5339,2020-03-03,3,3,2020,1,0,Senegal,SN,1
5340,2020-03-24,24,3,2020,34,0,Serbia,RS,222
5341,2020-03-23,23,3,2020,39,0,Serbia,RS,188
5342,2020-03-22,22,3,2020,14,0,Serbia,RS,149
5343,2020-03-21,21,3,2020,9,1,Serbia,RS,135
5344,2020-03-20,20,3,2020,32,0,Serbia,RS,126
5345,2020-03-19,19,3,2020,22,0,Serbia,RS,94
5346,2020-03-18,18,3,2020,15,0,Serbia,RS,72
5347,2020-03-17,17,3,2020,2,0,Serbia,RS,57
5348,2020-03-16,16,3,2020,9,0,Serbia,RS,55
5349,2020-03-15,15,3,2020,5,0,Serbia,RS,46
5350,2020-03-14,14,3,2020,17,0,Serbia,RS,41
5351,2020-03-13,13,3,2020,6,0,Serbia,RS,24
5352,2020-03-12,12,3,2020,13,0,Serbia,RS,18
5353,2020-03-11,11,3,2020,4,0,Serbia,RS,5
5354,2020-03-07,7,3,2020,1,0,Serbia,RS,1
5355,2020-03-24,24,3,2020,0,0,Seychelles,SC,7
5356,2020-03-23,23,3,2020,0,0,Seychelles,SC,7
5357,2020-03-22,22,3,2020,0,0,Seychelles,SC,7
5358,2020-03-21,21,3,2020,1,0,Seychelles,SC,7
5359,2020-03-20,20,3,2020,0,0,Seychelles,SC,6
5360,2020-03-19,19,3,2020,2,0,Seychelles,SC,6
5361,2020-03-18,18,3,2020,0,0,Seychelles,SC,4
5362,2020-03-17,17,3,2020,1,0,Seychelles,SC,4
5363,2020-03-16,16,3,2020,1,0,Seychelles,SC,3
5364,2020-03-15,15,3,2020,2,0,Seychelles,SC,2
5365,2020-03-24,24,3,2020,54,0,Singapore,SG,509
5366,2020-03-23,23,3,2020,23,0,Singapore,SG,455
5367,2020-03-22,22,3,2020,47,2,Singapore,SG,432
5368,2020-03-21,21,3,2020,40,0,Singapore,SG,385
5369,2020-03-20,20,3,2020,32,0,Singapore,SG,345
5370,2020-03-19,19,3,2020,47,0,Singapore,SG,313
5371,2020-03-18,18,3,2020,23,0,Singapore,SG,266
5372,2020-03-17,17,3,2020,17,0,Singapore,SG,243
5373,2020-03-16,16,3,2020,12,0,Singapore,SG,226
5374,2020-03-15,15,3,2020,14,0,Singapore,SG,214
5375,2020-03-14,14,3,2020,13,0,Singapore,SG,200
5376,2020-03-13,13,3,2020,9,0,Singapore,SG,187
5377,2020-03-12,12,3,2020,12,0,Singapore,SG,178
5378,2020-03-11,11,3,2020,6,0,Singapore,SG,166
5379,2020-03-10,10,3,2020,10,0,Singapore,SG,160
5380,2020-03-09,9,3,2020,12,0,Singapore,SG,150
5381,2020-03-08,8,3,2020,8,0,Singapore,SG,138
5382,2020-03-07,7,3,2020,13,0,Singapore,SG,130
5383,2020-03-06,6,3,2020,5,0,Singapore,SG,117
5384,2020-03-05,5,3,2020,2,0,Singapore,SG,112
5385,2020-03-04,4,3,2020,2,0,Singapore,SG,110
5386,2020-03-03,3,3,2020,2,0,Singapore,SG,108
5387,2020-03-02,2,3,2020,4,0,Singapore,SG,106
5388,2020-03-01,1,3,2020,4,0,Singapore,SG,102
5389,2020-02-29,29,2,2020,2,0,Singapore,SG,98
5390,2020-02-28,28,2,2020,3,0,Singapore,SG,96
5391,2020-02-27,27,2,2020,2,0,Singapore,SG,93
5392,2020-02-26,26,2,2020,1,0,Singapore,SG,91
5393,2020-02-25,25,2,2020,1,0,Singapore,SG,90
5394,2020-02-24,24,2,2020,0,0,Singapore,SG,89
5395,2020-02-23,23,2,2020,3,0,Singapore,SG,89
5396,2020-02-22,22,2,2020,1,0,Singapore,SG,86
5397,2020-02-21,21,2,2020,1,0,Singapore,SG,85
5398,2020-02-20,20,2,2020,3,0,Singapore,SG,84
5399,2020-02-19,19,2,2020,4,0,Singapore,SG,81
5400,2020-02-18,18,2,2020,2,0,Singapore,SG,77
5401,2020-02-17,17,2,2020,3,0,Singapore,SG,75
5402,2020-02-16,16,2,2020,5,0,Singapore,SG,72
5403,2020-02-15,15,2,2020,9,0,Singapore,SG,67
5404,2020-02-14,14,2,2020,8,0,Singapore,SG,58
5405,2020-02-13,13,2,2020,3,0,Singapore,SG,50
5406,2020-02-12,12,2,2020,2,0,Singapore,SG,47
5407,2020-02-11,11,2,2020,2,0,Singapore,SG,45
5408,2020-02-10,10,2,2020,3,0,Singapore,SG,43
5409,2020-02-09,9,2,2020,7,0,Singapore,SG,40
5410,2020-02-08,8,2,2020,3,0,Singapore,SG,33
5411,2020-02-07,7,2,2020,2,0,Singapore,SG,30
5412,2020-02-06,6,2,2020,4,0,Singapore,SG,28
5413,2020-02-05,5,2,2020,6,0,Singapore,SG,24
5414,2020-02-04,4,2,2020,0,0,Singapore,SG,18
5415,2020-02-03,3,2,2020,0,0,Singapore,SG,18
5416,2020-02-02,2,2,2020,2,0,Singapore,SG,18
5417,2020-02-01,1,2,2020,3,0,Singapore,SG,16
5418,2020-01-31,31,1,2020,3,0,Singapore,SG,13
5419,2020-01-30,30,1,2020,3,0,Singapore,SG,10
5420,2020-01-29,29,1,2020,2,0,Singapore,SG,7
5421,2020-01-28,28,1,2020,1,0,Singapore,SG,5
5422,2020-01-27,27,1,2020,0,0,Singapore,SG,4
5423,2020-01-26,26,1,2020,1,0,Singapore,SG,4
5424,2020-01-25,25,1,2020,0,0,Singapore,SG,3
5425,2020-01-24,24,1,2020,3,0,Singapore,SG,3
5426,2020-01-23,23,1,2020,0,0,Singapore,SG,0
5427,2020-01-22,22,1,2020,0,0,Singapore,SG,0
5428,2020-01-21,21,1,2020,0,0,Singapore,SG,0
5429,2020-01-20,20,1,2020,0,0,Singapore,SG,0
5430,2020-01-19,19,1,2020,0,0,Singapore,SG,0
5431,2020-01-18,18,1,2020,0,0,Singapore,SG,0
5432,2020-01-17,17,1,2020,0,0,Singapore,SG,0
5433,2020-01-16,16,1,2020,0,0,Singapore,SG,0
5434,2020-01-15,15,1,2020,0,0,Singapore,SG,0
5435,2020-01-14,14,1,2020,0,0,Singapore,SG,0
5436,2020-01-13,13,1,2020,0,0,Singapore,SG,0
5437,2020-01-12,12,1,2020,0,0,Singapore,SG,0
5438,2020-01-11,11,1,2020,0,0,Singapore,SG,0
5439,2020-01-10,10,1,2020,0,0,Singapore,SG,0
5440,2020-01-09,9,1,2020,0,0,Singapore,SG,0
5441,2020-01-08,8,1,2020,0,0,Singapore,SG,0
5442,2020-01-07,7,1,2020,0,0,Singapore,SG,0
5443,2020-01-06,6,1,2020,0,0,Singapore,SG,0
5444,2020-01-05,5,1,2020,0,0,Singapore,SG,0
5445,2020-01-04,4,1,2020,0,0,Singapore,SG,0
5446,2020-01-03,3,1,2020,0,0,Singapore,SG,0
5447,2020-01-02,2,1,2020,0,0,Singapore,SG,0
5448,2020-01-01,1,1,2020,0,0,Singapore,SG,0
5449,2019-12-31,31,12,2019,0,0,Singapore,SG,0
5450,2020-03-24,24,3,2020,6,0,Slovakia,SK,191
5451,2020-03-23,23,3,2020,7,0,Slovakia,SK,185
5452,2020-03-22,22,3,2020,41,0,Slovakia,SK,178
5453,2020-03-21,21,3,2020,14,0,Slovakia,SK,137
5454,2020-03-20,20,3,2020,16,0,Slovakia,SK,123
5455,2020-03-19,19,3,2020,10,0,Slovakia,SK,107
5456,2020-03-18,18,3,2020,13,0,Slovakia,SK,97
5457,2020-03-17,17,3,2020,23,0,Slovakia,SK,84
5458,2020-03-16,16,3,2020,17,0,Slovakia,SK,61
5459,2020-03-15,15,3,2020,14,0,Slovakia,SK,44
5460,2020-03-14,14,3,2020,9,0,Slovakia,SK,30
5461,2020-03-13,13,3,2020,11,0,Slovakia,SK,21
5462,2020-03-12,12,3,2020,3,0,Slovakia,SK,10
5463,2020-03-11,11,3,2020,2,0,Slovakia,SK,7
5464,2020-03-09,9,3,2020,2,0,Slovakia,SK,5
5465,2020-03-08,8,3,2020,2,0,Slovakia,SK,3
5466,2020-03-07,7,3,2020,1,0,Slovakia,SK,1
5467,2020-03-24,24,3,2020,28,0,Slovenia,SI,442
5468,2020-03-23,23,3,2020,31,0,Slovenia,SI,414
5469,2020-03-22,22,3,2020,42,0,Slovenia,SI,383
5470,2020-03-21,21,3,2020,22,0,Slovenia,SI,341
